doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
upenn.apis.20,26143,26143,sb;1;5616,upenn.apis.20,Emancipation of a Slave,"Beginning of a notice from [De]metrios and Didymos to the agoranomus, requesting him to free a female slave, Zeus (Sky) Earth Sun.",Late 1st CE,74.0,Oxyrhynchos,grc,papyrus; documentary; notice,,"[De]metrios and Didymos the sunestamenoi under Julius Mousaios, to the agoranomoi, greetings: ���.. (Grenfell & Hunt)",True
upenn.apis.21,10851,10851,p.fay;;29,upenn.apis.21,Notice of Death,Accouncement of death sent respectively to the village scribe and the scribes of the metropolis by relatives of the deceased person.  Follows the same general formula as that of similar documents already published. (Grenfell and Hunt),37 CE,37.0,Kasr-el Banat (Fayum),grc,papyrus; documentary; notification,,"To Heraclides, village-scribe of Euhemeria, from Mysthes, son of Peneouris, of Euhemeria in the division of Themistes. My brother Peneouris, registered as an inhabitant of the neighborhood of the said village, has died in the month of Mesore of the first year of Gaius Caesar Augustus Germanicus. I therefore present to you this notice in order that his name may be placed upon the list of deceased persons, according to custom. (signed) Mysthes, son of Peneouris, aged forty-two years, having a scar on the right fore-arm. Date and counter-signature. (Grenfell and Hunt)",True
upenn.apis.22,,,,upenn.apis.22,Custom-House Receipt,Custom-house receipt from Bakchias.,208 CE,208.0,Umm al-'Atl (Fayum),grc,papyrus; documentary; receipt,,"""Ammonios has paid 1% and 2% exporting twenty-one, 21, artabas of bitter vetch through the gate of Bakchias on seven, 7, asses. Year 16, eleventh, 11, of Mesore."" (A. Fandl)",True
upenn.apis.23,10931,10931,p.fay;;88,upenn.apis.23,Receipt for Rent,"Side 1: Receipt issued to a cultivator by the nomarch acknowledging payment of the year's rent for a plot of land which had belonged to the Queen of Ptolemy Neos Dionysus, and was now apparently part of the common property of the city of Arsinoe. (Grenfell, Hunt, and Hogarth) Side 2: receipt for rent.",204 CE,204.0,Harit (Fayum),grc,papyrus; documentary; receipt,,"Side 1: Apion, nomarch, through Heron, to Heracleos, cultivator, and his partners, greeting. I have received from you the rent of the plot cultivated by you near the village of Theadelphia belonging to the corporation of the city and formerly to the Queen of Ptolemey Neos Dionysus, on account of the produce of the twelfth year, in full. The twelfth year, Epeiph 22. (Grenfell, Hunt, and Hogarth) Side 2: receipt of Heracleos and his partners",True
upenn.apis.24,10610,10610,p.fay;;174,upenn.apis.24,Custom-House Receipt,Receipt for the Memphis harbor tax paid by persons leaving the Fayum.,125 CE,125.0,Umm el-'Atl (Fayum),grc,papyrus; documentary; receipt,,"""Ninnas has paid [the tax] for the harbor of Memphis at the gate of Bakchias, exporting four artabas of dates on one ass, in the ninth year of Traianus Hadrianus the lord, on the fourteenth of Epeiph. Signed by Leo[ ], in the ninth year on the fourteenth of Epeiph."" (A. Fandl)",True
upenn.apis.25,10798,10798,p.fay;;196,upenn.apis.25,Receipt for Poll-Tax,"According to Grenfell and Hunt: ""Receipt for 20 drachmae for poll-tax of the thirtieth year, and 10 [obols of copper for prosdiagraphomena], paid by Souchas... dated in the thirty-first year of Marcus Aurelius Commodus.""",190 CE,190.0,Umm el-'Atl (Fayum),grc,papyrus; documentary; receipt,,,False
upenn.apis.26,,60363,,upenn.apis.26,"Odyssey XI 557-573, 588-610","Fragment containing a few letters from the ends of Homer, Odyssey XI 557-573 and the first halves of 588-610.",2nd CE,149.0,Harit (Fayum),grc,papyrus; literary; epic,,,False
upenn.apis.27,10879,10879,p.fay;;349,upenn.apis.27,Receipts for Poll-Tax,"“Two receipts for poll-taxes of the twelfth(?) year in the amphodon Hieras Pules paid apparently by the same person through Diodorus, the first payment being 8 drachmae with [4] obols for prosdiagraphomena, the second for 12 drachmae with 6 obols for prosdiagraphomena.  The second receipt is dated in the 13th(?) year of Hadrian (AD 128-9); the date of the first is lost, but was probably the same.  Incomplete.” (Grenfell, Hunt, and Hogarth)",128-129 CE,128.0,Harit (Fayum),grc,papyrus; documentary; receipt,,,False
upenn.apis.28,14581,14581,sb;16;12318,upenn.apis.28,Certificate for Five Days' Work,"Certificate for five days' work (Penthemeros) by Dios at Theadelphia, dated in the third year of Imperator Caesar Titus Aelius Hadrianus Antoninus Augustus Pius.",146 CE,146.0,Harit (Fayum),grc,papyrus; documentary; certificate,,,False
upenn.apis.29,10821,10821,p.fay;;253,upenn.apis.29,Account of Farm Expenditures,Account of expenditures on a farm.,100 CE,100.0,Kasr el Banat (Fayum),grc,papyrus; documentary; account,,,False
