cdli_id,publication,authors,excavation_no,genre,language,period,translation_status,has_atf,atf_line_count,has_translation,transliteration_text,translation_text
P360511,"AKT 1, 52","Bilgiç, Emin, et al.",kt a/k 0569a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,15,False,"1/2(disz) _ma-na ku3-babbar_ s,a-ru-pa2-am | i-s,e2-er | szu-ku-bi4-im a-szur3-i-di2 | i-szu isz-ti2 _ku3-babbar_ | uk-ta-al | t,up-pu-szu | sza 1/2(disz) _ma-na_ | i-na a-lim{ki} | i-la2-pa2-at-ma | i-tu3-ra-ma | a-nim i-du-ak | _igi_ a-szur3-ma-lik <<a a>> | _igi_ kur-ub-esz18-dar | _kiszib3_ [...] | _kiszib3_ ku#! [...]",
P360512,"AKT 1, 53","Bilgiç, Emin, et al.",kt a/k 0893a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,24,False,"1(u) _ma-na uruda_ szi2-kam | i-s,e2-er a-szur-ma-lik | _dumu_ lugal-{d}iszkur | tam2-ka3-ru-um i-szu | _iti-kam_ s,i2-pi2-im | a-na 2(u) ha-am-sza-tim | i-sza-qal | _igi_ szu-ma-bi4-a | _igi_ na-ni-a | li-mu-um | i-ku-pi3-esz18-dar | _dumu_ i-ku-a | _kiszib3_ na-ni-a _dumu_ a-la2-hi-im | _kiszib3_ szu-ma-bi4-a _dumu#_ szu-su2-en6 | _kiszib3#_ a-szur-ma-lik _dumu_ lugal-{d#}iszkur | sza hu-bu-ul | [a]-szur-ma-lik _dumu_ lugal#-[{d}]iszkur | 1(u) _ma-na uruda_ szi2-kam | i-s,e2-er a-szur-ma-lik | _dumu_ lugal-{d}iszkur | tam2-ka3-ru-um i-szu | a-na 2(u) ha-am-sza-tim | i-sza-qal li-mu-um | i-ku-pi3-esz18-dar _dumu_ i-ku-a",
P360513,"AKT 1, 54","Bilgiç, Emin, et al.",kt a/k 0487a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,31,False,"3(u) _ma-na ku3-babbar_ | s,a-ru-pa2-am i-s,e2-er | en-um-a-szur | a-szur-e-mu-qi2 i-szu | li-mu-um a-la2-hu-um | _iti 1(disz)-kam_ kan2-bar-ta | a-na 4(disz) sza-na-tim i-sza-qal | szu-ma la2 isz-qul2 | 1(disz) 1/2(disz) _gin2-ta_ | a-na 1(disz) _ma-na_-im | s,i2-ib-tam2 i-na | _iti 1(disz)-kam_-im u2-s,a-ab2 | _igi_ a-bu-sza-lim | _igi_ puzur4-a-szur | _igi_ szu-zu-zu | _kiszib3#_ en-um-a-szur3 _dumu_ puzur4-esz18-dar | _kiszib3_ a-bu-sza-lim _dumu_ dingir-tap-pa2-a | _kiszib3_ puzur4-a-szur3 _dumu_ bu-ut-ki-im | _kiszib3_ szu-zu-zu _dumu_ e-ra-di2 | 3(u) _ma-na ku3-babbar_ s,a-ru-pa2-am | i-s,e2-er en-um-a-szur3 | a-szur3-e-mu-qi2 i-szu isz-tu3 | ha-musz-tim sza u2-zu-a _iti 1(disz)-kam_ | kan2-bar-ta li-mu-um | a-la2-hu-um a-na _mu_ 4(disz)-_sze3_ | i-sza-qal szu-ma la2 isz-qul2 | 1(disz) 1/2(disz) _gin2-ta_ i-na _iti 1(disz)-kam_ | a-na _ma-na_-im s,i2-ib-tam2 | u2-s,a-ab2 | en-nam-a-szur3 | _dumu_ puzur4-esz18-dar",
P360514,"AKT 1, 55","Bilgiç, Emin, et al.",kt a/k 0498a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,28,False,"1(u) 2(disz) _gin2 ku3-babbar_ s,a-ru-pa2-am | i-s,e2-er lugal-{d}iszkur | _dumu_ nu-ur-su2 _dam-gar3_ | i-szu isz-tu3 ha-mu-usz-tim | sza ha-na-a | _iti-kam_ ku-zal-li | li-mu-um e-na-su2-en6 | _dumu_ szu-a-szur | a-na 8(disz) ha-am-sza-tim | i-sza-qal szu-ma | la2 isz-qu2-ul 1(disz) 1/2(disz) _gin2-ta_ | a-na 1(disz) _ma-na_-im | i-na _iti-kam_ u2-s,a-ab2 | _igi_ {d}en-lil2-ba-ni | _dumu_ gal-a-szur | _kiszib3_ {d}en-lil2-ba-ni _dumu_ gal-a-szur | _kiszib3_ lugal-{d}iszkur | _dumu_ nu-ur-su2 1(u) 2(disz) _gin2 ku3-babbar_ | s,a-ru-pa2-am i-s,e2-er | lugal-{d}iszkur _dumu_ nu-ur-su2 | _dam-gar3_ i-szu isz-tu3 ha-mu-usz-tim | sza ha-na-a _iti-kam_ ku-zal-li | li-mu-um e-na-su2-en6# | _dumu_ szu-a-szur a-na 8(disz) ha-am-[sza-tim] | i-sza-qal szu-ma la2 isz-qu2-[ul] | 1(disz) 1/2(disz) _gin2-ta_ a-na 1(disz) [ma-na-im] | i-na _iti-kam_ | s,i2-ib-tam2 u2-s,a-ab2",
P360515,"AKT 1, 56","Bilgiç, Emin, et al.",kt a/k 0496a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,33,False,"1/2(disz) _ma-na_ 2(disz) _gin2 ku3-babbar_ | s,a-ru-pa2-am i-s,e2-er | szu-a-nim _dumu_ a-zu-za-a | _dam-gar3_-ru-um i-szu | isz-tu3 ha-mu-usz-tim | sza en-nam-a-szur3 | _iti-kam_ ab2 sza-ra-ni | li-mu-um | a-szur3-na-da | a-na 1(u) ha-am-sza-tim | i-sza-qal | szu-ma la2 isz-qu2-ul | ki-ma / a-wa-at | ka3-ri-im s,i2-ib-tam2 | u2-s,a-ab2 | _igi_ {d}utu-du10 | _igi_ puzur4-{d}utu | _kiszib3_ {d}utu-du10 _dumu_ am-ri-a | _kiszib3_ puzur4-{d}utu _dumu#_ szu-nu-nu | _kiszib3_ szu-a-nim _dumu_ a-zu-za-a | sza hu-bu-ul szu-a-nim | 1/2(disz) _ma-na_ 2(disz) _gin2 ku3-babbar_ | s,a-ru-pa2-am i-s,e2-er | szu-a-nim _dumu_ a-zu-za-a _dam-gar3_-ru-um | i-szu isz-tu3 ha-mu-usz-tim | sza en-nam-a-szur3 _iti-kam_ | ab2 sza-ra-ni li-mu-um | a-szur3-na-[da] a-na 1(u) | ha-am-sza-tim i-sza-qal | szu-ma la2 isz-qu2-ul ki-ma | a-wa-at | ka3-ri-im s,i2-ib-tam2 | u2-s,a-ab2",
P360516,"AKT 1, 57","Bilgiç, Emin, et al.",kt a/k 0501a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,38,False,"1/2(disz) _ma-na_ 5(disz) _gin2_ | _ku3-babbar_ li-ti2 | i-s,e2-er | ki-ka3-ar-sza | u2 a-szi2-ti2-szu | puzur4-a-szur3 i-szu | isz-tu3 ha-musz-tim | sza i-na-a | u2 a-szur-i-mi3-ti2 | a-na 5(disz) ha-am-sza-tim | 1(u) 7(disz) 1/2(disz) _gin2_ i-sza-qal | u2 5(disz) ha-am-sza-tim | i-la2-ka3-ma | 1(u) 7(disz) 1/2(disz) _gin2-<<ta>>_ | i-sza-qal | _igi_ ka3-lu-lu | _igi_ ku-ku-a | _kiszib3_ ku-ku-a | _kiszib3_ ka3-lu-lu | _kiszib3_ ki-ka3-ar-sza | u3 a-szi2-ti2-szu | [1/2(disz)] _ma-na_ 5(disz) _gin2 ku3-babbar_ | [li-ti2] _sag10#_ | ki#-ka3#-ar-sza | u2 a-szi2#-ti2#-szu | puzur4#-a-szur3 | isz#-tu3 ha-musz-tim | sza i-na-a | u2 a-szur3-i-mi3-ti2 | a-na 5(disz) ha-am-sza-tim | 1(u) 7(disz) 1/2(disz) _gin2_ i-sza-qal | u2 5(disz) ha-am-sza-tum | i-la2-ka3-ma | 1(u) 7(disz) 1/2(disz) _gin2_ i-sza-qal | szu-ma i-na u4-mi3-szu | ma-al-u2-tim la2 isz-qul2 | 3(disz)! _gin2-ta_ i-na _iti-kam_ | s,i2-ib-tam2 u2-s,a-ab2",
P360517,"AKT 1, 58","Bilgiç, Emin, et al.",kt a/k 0504a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,32,False,"1(disz) _ma-na_ 4(disz) 2/3(disz) _gin2_ 1(u) _sze_ | _ku3-babbar_ s,a-ru-pa2-am | i-s,e2-er | s,i2-la2-{d}iszkur | szu-ku-bu-um i-szu | isz-tu3 ha-mu-usz-tim | sza e-la-ma | u3 szu-ku-bi4-im | a-na 1(u) ha-am-sza-tim | i-sza-qal szu-ma | la2 isz-qul2 ki-ma | a-wa-at ka3-ri-im | 1(disz) 1/2(disz) _gin2-ta_ a-ma-na-im | u2-s,a-ab2 _iti-kam_ ab2-sza-ra-ni | li-mu-um a-al-du10 | _igi_ e-nam-a-szur3 | _igi_ a-szur3-dan | _kiszib3_ en-um-[a]-szur3# _dumu_ [...] | _kiszib3_ a-szur3-dan# [_dumu_] | _kiszib3_ ge6#-{d}iszkur _dumu#_ na-ab2-<su2-en6> | sza [1(disz) ma]-na 4(disz) 2/3(disz) _gin2_ 1(u) _sze_ | _ku3-babbar_ s,a-ru-pa2-am | [i-s,e2-er] s,i2-li-{d}iszkur | szu-ku-bu-um i-szu isz-tu3 | ha-mu-usz-tim sza e-la2-ma | u3 szu-ku-bi-im _iti-kam_ | ab2 sza-ra-ni / li-mu-um | a-al-du10 a-na 1(u) ha-am-sza-tim | i-sza-qal / szu-ma | la isz-qu2-ul 1(disz) 1/2(disz) _gin2-ta_ | a-na 1(disz) _ma-na_-im i-na | _iti-kam_-im u2-s,a-ab2",
P360518,"AKT 1, 59","Bilgiç, Emin, et al.",kt a/k 0506a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,25,False,"1(disz) _ma-na ku3-babbar_ | i-s,e-er | la-ba-ar-sza | puzur4-a-szur i-szu | isz-tu3 ha-musz-usz-tim | sza a-la2-hi-im | u3 szal2-ma-a-szur | 4(disz) 1/2(disz) _gin2-ta_ | i-na _iti 1(disz)-kam_ | s,i2-ib-tam2 u2-s,a-ab2 | _igi_ tu3-li | _igi_ ni-ik-ma | _igi_ ta-li-a | _kiszib3_ tu3-li _kiszib3_ a-szur-du10 | _kiszib3_ la2-ba-ar-sza | _kiszib3_ ta-li-a _dumu_ tu3-tu3-pi3-a-la2 | 1(disz) _ma-na ku3-babbar sag10_ | i-s,e2-er la2-ba-ar-sza | puzur4#-a-szur | i-szu isz-tu3 | ha-musz-usz-tim | sza a-la2-hi-[im u2] | szal2-ma-a-szur# [4(disz) 1/2(disz) _gin2-ta_] | i-na _iti 1(disz)-kam#_ [s,i2-ib-tam2] | u2-s,a-ab2",
P360519,"AKT 1, 60","Bilgiç, Emin, et al.",kt a/k 0811a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,23,False,"1/2(disz) _ma-na_ 4(disz) 1/2(disz) _gin2_ | _ku3-babbar_ i-s,e2-er | na-ki-li-it | u3 ma-na-ma-na | si2-si2-si2 | ti2-szu a-na | sza a-na | i-sza-qu2-lu | _igi_ a-su2-u2 | _igi_ na-qi2-du | _igi_ esz18-dar-um-mi3 | _kiszib3_ a-[zu]-u2 _kiszib3_ na-qi2-[du] | _kiszib3_ esz18-dar-um-mi3 _kiszib3_ | na-ki-li-et | [_kiszib3_] ma-na-ma-na | [sza] hu-bu-ul | na#-ki-li-et u3 | ma-na-ma-na sza | 1/2(disz) _ma-na_ 4(disz) 1/2(disz) _gin2 ku3-babbar_ | i-s,e2-ri-szu-nu | zi-zi-zi ti2-szu-u2 | [a]-na# sza a-na | [i]-sza-qu2-lu",
P360520,"AKT 1, 61","Bilgiç, Emin, et al.",kt a/k 0421a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,27,False,"1/2(disz) _ma-na ku3-babbar_ s,a-ru-pa2-am | ni-is-ha-su2 u3 sza-du-a-su2 | i-nu-mi3 / dan-a-szur | a-na a-lim{ki} i-lu-ku | bu-s,a-num / i-da2-szu-ma | 1(disz) _ma-na ku3-babbar_ s,a-ru-pa2-am | a-na 3(u) ha-am-sza-tim | i-sza-qal szu-ma | la2 isz-qul2 1(disz) 1/2(disz) _gin2-ta_ | a-na _iti-kam_-im | s,i2-ib-tam2 | u2-s,a-ab2 | _igi_ szu-esz18-dar | _igi_ {d}iszkur-s,u2-lu-li | _kiszib3_ szu#-esz18-dar# _dumu_ e-ra-di2 | _kiszib3_ [{d}iszkur]-s,u2-lu-li | [_dumu_ ...]-ti2-im | [_kiszib3_ bu]-s,a#-nim | [1/2(disz) _ma-na ku3-babbar_ s,a-ru-pa2]-am | [ni-is-ha-su2 u3] sza#-du-a-su2 | [i]-nu#-mi3 dan#-[a]-szur# a-na a-lim{ki} | i-lu-ku bu-[s,a]-nim# | i-da2-szu-ma a-na 3(u) ha-am-sza-tim | 1(disz) _ma-na ku3-babbar_ s,a-ru-pa2-am | i-sza-qal szu-ma | la isz-[qul2 1(disz)] 1/2(disz) _gin2-ta_ | [i-na _iti-kam_-im s,i2-ib-tam2 u2]-s,a-ab2",
P360521,"AKT 1, 62","Bilgiç, Emin, et al.",kt a/k 0926a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,22,False,7(disz) _gin2 ku3-babbar_ | szu-ma en-nam-be-lum2 | puzur4-esz18-dar _dumu_ i-ga-a | sza szi2-zi-zi | la2 uk-ta-in | 1/3(disz) _ma-na_ 1(disz) _gin2 ku3-babbar_ | puzur4-esz18-dar | a-na szi-zi-zi | i-sza-qal | _igi_ kur-ub-{d}iszkur | _igi_ szu-ha-ri-im | _kiszib3_ puzur4-esz18-dar _dumu_ i-ga-a | _kiszib3_ kur-ub-{d}iszkur _dumu_ x-x | _kiszib3_ szu-ha-ri-im _dumu_ a-[...] | [...] | [...] | puzur4-esz18-dar a-na | 7(disz) _gin2 ku3-babbar_ sza2 <szi2>-zi-zi | szu-ma en-nu-um-be-lum2 | puzur4-esz18-dar la2 uk-ta-in | [1/3(disz)] _ma-na gin2 ku3-babbar_ | [a-na sze2]-si2-si2 i-sza-qal,
P360522,"AKT 1, 63","Bilgiç, Emin, et al.",kt a/k 0446a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,24,False,"2(disz) _ma-na ku3-babbar_ | sza a-szur-ba-ni | i-s,e2-er | {d}iszkur-s,u2-lu-li | i-szu-u2 2(disz) _ma-na_ | _ku3-babbar_ u3 s,i2-ba-su2 | a-szur-ba-ni | sza-bu t,up-pu-um | sza ku-nu-uk | {d}iszkur-s,u-lu-li | sza e-li-a-ni | sa3-ar _igi_ i-ku-pi3-a | _igi_ a-szur-du-ri | _kiszib3_ a-szur-ba-ni _dumu_ a-szur-sipa | _kiszib3_ a-szur-du-ri _dumu_ puzur4-esz18-dar | _kiszib3_ i-ku-pi2-a _dumu_ szu-su2-en6 | 2(disz) _ma-na ku3-babbar_ sza a-szur-ba-ni | i-s,e2-er {d}iszkur-s,u2-lu-li | i-szu-u2 2(disz) _ma-na ku3-babbar_ | a-szur-ba-ni sza-bu-u2 | t,up-pu-um sza ku-nu-uk | {d}iszkur-s,u2-lu-li | sza e-li-a-ni | sa3-ar",
P360523,"AKT 1, 64","Bilgiç, Emin, et al.",kt a/k 0426 ?,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,13,False,i-na 2/3(disz) _ma-na_ 1(disz) _gin2 ku3-babbar_ | sza ik-ri-bi-a | sza i-li-bi4-a | i-ba-szi2-u2 | i-na sza-la2-tu3-ar | i-na e-ra-bi4-a | lu i-szi2-im | lu-li-im | pa2-ni-a-ma | 1(disz) _ma-na_ 1(disz) 1/2(disz) _gin2_ | _ku3-babbar_ a-na sza | ik-ri-bi4-a | i-la2-ak,
P360524,"AKT 1, 65","Bilgiç, Emin, et al.",kt a/k 0442a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,40,False,"2(asz) 1/2(asz) _gu2 uruda sag10_ | sza i-di2-in-esz18-dar | _igi_ dingir-ba-ni a-na | puzur4-{d}utu is-ni-qu2 | szu-ma i-di2-in-esz18-dar | dingir-ba-ni a-na puzur4-{d}utu | usz-te2-li t,up-pu-um | a-ni-um i-mu-at | szu-ma i-di2-in-esz18-dar | dingir-ba-ni la2 usz-te2-li | 1(disz) 2/3(disz) _ma-na_ 9(disz) _gin2_ | _ku3-babbar_ u2 s,i2-ba-su2 | isz-tu3 _iti-kam_ ku-zal-li | a-na puzur4-{d}utu | i-sza-qal li-mu-um | a-szur-na-da _dumu_ i3-li2-bi4-na-ni | puzur4-{d}utu dingir-ba-ni | a-na i-di2-in-esz18-dar | la2 u2-sze2-la2 _igi_ pi3-la2-ah-a-szur | _dumu_ da-nu-um-i-li | _igi_ e-la2-li2 | _dumu_ i-pi3-li-is | ki-ma a-wa-at ka3-ri-im | s,i2-ib-tam2 u2-s,a-ab2 | _kiszib3_ i-di2-in-esz18-dar _dumu_ a-[szur]-na#-da | _kiszib3_ pi3-la2-ah-a-szur _dumu_ da-nu-um-i3-li2 | _kiszib3_ e-la2-li2 _dumu_ i-pi3-li-is | 2(asz) 1/2(asz) _gu2 uruda sag10_ | sza i-di2-in-esz18-dar a-na | puzur4-{d}utu is-ni-qu2 | szu-ma dingir-ba-ni i-di2-<in>-esz18-dar | a-na puzur4-{d}utu | usz-te2-li t,up-pu-um a-ni-um | i-mu-at szu-ma dingir-ba-ni | la2 usz-te2-li 1(disz) 2/3(disz) _ma-na_ 9(disz) _gin2 ku3-babbar_ | [u3] s,i2-ba-su2 ki-ma a-wa-at ka3-ri-im | [a]-na# puzur4-{d}utu i-sza-qal _iti-kam_ ku-zal-li li-mu-um | a-szur-na-da _dumu_ i3-li2-bi4-na-ni | puzur4-{d}utu dingir-ba-ni | a-na i-di2-in-esz18-dar la2 u2-sze2#-[la2]",
P360525,"AKT 1, 66","Bilgiç, Emin, et al.",kt a/k 0417a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,33,False,"i-nu-mi3 a-szur-du10 isz-tu3 | a-lim{ki} e-li-a-ni | 1(asz) _gu2 an-na_ ku-nu-ki | sza a-lim{ki} {d}iszkur-s,u2-lu-li | _igi_ a-szur-du10 i-sza-ka3-ma | a-szal2-si2-szu i-ma-hu-s,u2-ma | 2(u) _ma-na an-na_ a-szur-du10 | i-la2-qe2-ma 3(asz) _gu2_ 2(u) _ma-na_ | _uruda sag10_ sza-bu-ra-am | isz-tu3 u4-mi3-im | sza _an-na_ i-la2-qe2-u2 | a-na _iti 2(disz)-kam_ | i-na tur4-hu-mi3-it | a-szur-du10 a-na | {d}iszkur-s,u2-lu-li | i-sza-qal | _igi_ a-szur-ma-lik | _igi_ sa3-ba-si2-a | _kiszib3_ a-szur-ma-lik _dumu_ er-ra-a | _kiszib3_ sa3-ba-si2-a _dumu_ dingir-isz-ti2-kal2 | _kiszib3_ a-szur-du10 _dumu_ en-na-ma-nim | i-nu-mi3 a-szur-du10 isz-tu3 | a-lim{ki} e-li-a-ni | 1(asz) _gu2 an-na_ ku-nu-ki-e | sza a-lim{ki} {d}iszkur-s,u2-lu-li | _igi#_ a-szur-du10 i-sza-ka3-an-ma | a-na 3(disz) szi2-szu i-ma-hu-s,u2-<<szi2>>-ma | 2(u) _ma-na an-na_ a-szur-du10 | i-la2-qe2-ma 3(asz) _gu2_ 2(u) _ma-na uruda_ | sza-bu-ra-am a-na 2(disz) _iti-kam_ | i-na tur4-hu-mi3-it | a-szur-du10 a-na {d}iszkur-s,u2-lu-li | i-sza-qal",
P360526,"AKT 1, 67","Bilgiç, Emin, et al.",kt a/k 0846,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,15,False,"1/2(disz) _ma-na_ 7(disz) 1/2(disz) _gin2_ | _ku3-babbar_ i-s,e2-er | ha-bu-la2 puzur4-a-szur | i-szu i-nu-mi3 | 1/2(disz) _ma-na_ [7(disz)] 1/2(disz) _gin2_ | _ku3-babbar_ i-sza-qu2-lu | sza 1/2(disz) _ma-na_ 7(disz) 1/2(disz) _gin2_ | t,up-pu-szu isz-tu3 | sza ha-musz-usz-tim | sza a-la2-hi-im | u3 szal2-ma-a-szur | a-na 1(u) 2(disz) ha-am-sza-tim | t,up-pu-szu | i-la2-pa2-at | _igi_ zu-pa2",
P360527,"AKT 1, 68","Bilgiç, Emin, et al.",kt a/k 0466a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,24,False,"1(disz) 1/2(disz) _ma-na ku3-sig17_ | a-na na-ru-qi2-im | {disz}a-szur-i-di3 | a-na a-mur-esz18-dar i-di2-in | i-la2-ak-ma i-na | a-lim{ki} / i-na | t,up-pi2-im | sza na-ru-qi2-szu | 1(disz) 1/2(disz) _ma-na ku3-sig17_ | szu-um / _dam-gar3_-ri-im | i-la2-pa2-at _ku3-sig17_ | sza a-szur-i-di3 | qa2-ti2 na-ru-qi2-im | e-pi2-isz | _igi_ a-mur-esz18-dar | _igi_ puzur4-esz18-dar | _igi_ | _kiszib3_ a-mur-esz18-dar _dumu_ mi3-szu-ra-[bi] | _kiszib3_ puzur4-esz18-dar | _dumu_ a-szur3-dan | _kiszib3_ a-mur-esz18-dar | _dumu_ i-di2-su2-en6 | sza na-ru-uq | a-mur-esz18-dar _dumu_ i-di2-su2-en6",
P360528,"AKT 1, 69","Bilgiç, Emin, et al.",kt a/k 0443a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,35,False,"i-na 1(u) 3(disz) _gin2_ a-mu-tim | sza e-la2-li2 u2 na-ab2-su2-en6 | 3(disz) _gin2_ a-mu-tam2 | qa2-tam2 sza e-la-li2 | sza a-s,e2-er ku-ra | u2-sze2-bi-la-ni | 2(disz) 1/3(disz) _ma-na-ta_ | a-_ku3-babbar_ ki-ma ku-ra | szu-a-nu-um a-la2-qe2-pi2-im | i-di2-szi2 | _igi_ a-szur-i-mi3-ti2 | _dumu_ a-mur-dingir | _igi_ a-szur-na-da | _dumu_ a-szur-i-di2 | a-na a-wa-tim a-ni-a-tim | ka3-ru-um ka3-ni-isz3 | i-di2-ni-a-ti2-ma | _igi_ pa2-at-ri-im | sza a-szur szi2-bu-ti2-ni | ni-di2-in | _kiszib3_ a-szur-i-mi3-ti2 _dumu_ a-mur-dingir | _kiszib3_ a-szur-na-da _dumu_ a-szur-i-di2 | sza 1(u) 3(disz) _gin2_ a-mu-tam2 | sza e-la2-li2 u2 na-ab2-su2 | 3(disz) _gin2_ a-mu-tam2 qa2-tam2 | sza e-la2-li2 sza a-s,e2-er | ku#-ra u2-sze2-bi-la2-ni | 2(disz) 1/3(disz) _ma-na_ a-_ku3-babbar_ | ki-ma ku-ra szu-a-nu-um _dumu_ en-na-su2 | a-la-qe2-pi2-im i-di2-in | a-na a-wa-tim a-ni-a-tim | ka3-ru-um ka3-ni-isz3 | i-di2-in-ni-a-ti2-ma | szi2-bu-ti2-ni _igi_ pa2-at-ri-im | sza a-szur ni-di2-in",
P360529,"AKT 1, 70","Bilgiç, Emin, et al.",kt a/k 0396a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,22,False,"1(disz) _ma-na ku3-babbar_ | s,a-ru-pa2-am | a-szur3-ni-szu | a-na be-a-lim <<ki>> | a-na a-szur-du10 | i-di2-in | i-na tu3-a-ri-szu | i-sza-qal | _igi_ {d}iszkur-ra-bi4 | _igi_ la-qe2-ep | _igi_ a-szur-ma-lik | _kiszib3#_ a-szur3-[du10] | _kiszib3_ la-qe2-ep# | _kiszib3_ a-szur3-[ma-lik] | sza 1(disz) _ma-[na]_ | _[ku3]-babbar_ s,a-ru-pa2-am | a-szur3-ni-szu | a-na be-a-lim <<ki>> | a-na a-szur3-du10 | i-di2-nu _ku3-babbar_ | i-na tu3-a-ri#-[szu] | i-sza-qal",
P360530,"AKT 1, 71","Bilgiç, Emin, et al.",kt a/k 0925b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,14,False,"1/3(disz) _ma-na_ 6(disz) _gin2 ku3-babbar_ | s,a-ru-pa2-am be-u2-la2-at | i-bi4-su3 _dumu_ il5-szu-da-an | a-s,e2-er 1/2(disz) _ma-na_ 4(disz)! _gin2_ | _ku3-babbar_ s,a-ru-pi2-im | be-u2-la2-ti2-szu | sza a-lim{ki} u3 _ku3-babbar_ | a-nim i-be-el | isz-ti2 _ku3-babbar_ | uk-ta-al | _igi_ en-nam-a-szur | _dumu_ ti2-ti2-a | _igi_ a-szur-du10 | _dumu_ ti2-ti2-a",
P360531,"AKT 1, 72","Bilgiç, Emin, et al.",kt a/k 0925a,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,12,False,"_kiszib3_ zu-mu _kiszib3_ ga-zu-ba | _kiszib3_ szu-ra-ma | sza hu-bu-ul szu-ra-ma | 1(disz) 1/2(disz) _ma-na_ 3(disz) 1/2(disz) _gin2_ | _ku3-babbar_ i-s,e2-er | szu-ra-ma zi-zi-zi ti2-szu-u2 | 2(disz) _tug2-[hi-a_] e-ru-ba-tu3-szu | i-na# [ha]-ar#-pe3 | i-sza#-[qal] | szu-ma la2 isz-qu2-ul | 3(disz) _gin2-ta_ i-na | _iti-kam_ u2-s,a-ab2",
P360532,"AKT 1, 73","Bilgiç, Emin, et al.",kt a/k 0471a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,25,False,"ka3-ru-um di2-nam | i-di2-in-ma | lu _ku3-babbar_ lu _ku3-sig17_ | ma-la2 _e2_ a-la2-hi-im | i-ba-szi2-u2 | i-nu-mi2 _ku3-babbar_ | sza a-szur3-i-di2 | ih-li-qu2 | ma-la2 ha-al-qu2 | a-na a-szur-i-di2 | u2-ma-lu-u2 | u3 szu-ma ma-s,a-ar-tum | i-ba-szi2-i | u3 ma-s,a-ar-tam2 | u2-ma-la2-ma | _kiszib3_ ka3-ri#-[im] | lu _ku3-[babbar_ lu _ku3-sig17_] | ma#-la2 _e2_ [a-la2-hi-im] | i-ba-szi-u2 | [ma-la2 ha]-al-qu2 | [a]-na# a-szur-i-di2 | u2-ma-lu-u2 u3 szu-ma | ma-s,a-ar-tum i-bi4-szi2-[i] | u3 ma-s,a-ar-tam2 | u2-ma-la2-ma",
P360533,"AKT 1, 74","Bilgiç, Emin, et al.",kt a/k 0460a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,13,False,"ka3-ru-um | tur4-hu-mi3-it | s,a-he-er _gal_ | di2-nam i-di2-in-ma | a-ma-la2 ki2-in | ka3-ri-im | pa2-ni-im | szi2-bi-szu | {d}iszkur-s,u2-lu-li | a-na a-szur3-_sag10_ | i-za-ka3-ar | tu3-ra-mi3-il5 | u2-la2 u2-da",
P360534,"AKT 1, 75","Bilgiç, Emin, et al.",kt a/k 0448a&b,,,Old Assyrian (ca. 1950-1850 BC),no translation,True,26,False,"ka3-ru-um ka3-ni-isz3 | s,a-he-er _gal_ di2-nam | i-di3-in-ma | 2(disz) 1/2(disz) _ma-na_ 5(disz) _gin2 ku3-babbar_ | sza a-szu-mi3 szu-ku-bi4-im | {d}iszkur-an-dul3 | sza ki-ma i-na-a | e-pu-lu-u2-ni | i-na-a u3 me-er-u2 | szu-ku-bi4-im | a-na {d}iszkur-an-dul3 | u2-la2 i-tu3-ru-u2 | _ku3-babbar_ sza {d}iszkur | i-tu3-a-ar | _kiszib3_ ka3-ri-im ka3-ni-isz3 | s,a-he-er _gal_ [ka3]-ru-um | ka3-ni-isz3 s,a-he-er _gal_ | {d}3(u)-nam i-di3-in-ma | 2(disz) 1/2(disz) _ma-na_ 5(disz) _gin2 ku3-babbar_ | sza {d}iszkur-an-dul3 sza ki-ma | i-na-a e-pu-lu-nim | i-na-a u3 me-er-u2 | szu-ku-bi4-im a-na {d}iszkur-<an-dul3> | u2-la i-tu3-ru-u2 | _ku3-babbar_ sza {d}iszkur | i-tu3-a-ar",
